CENSUS_YEAR	GEO_CODE (POR)	GEO_LEVEL	GEO_NAME	GNR	GNR_LF	DATA_QUALITY_FLAG	ALT_GEO_CODE	DIM: Profile of Forward Sortation Areas (2247)	Member ID: Profile of Forward Sortation Areas (2247)	Notes: Profile of Forward Sortation Areas (2247)	Dim: Sex (3): Member ID: [1]: Total - Sex	Dim: Sex (3): Member ID: [2]: Male	Dim: Sex (3): Member ID: [3]: Female
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	30 to 34 years	17	NA	1280	645	635
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	35 to 39 years	18	NA	1290	615	675
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	40 to 44 years	19	NA	1515	720	800
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	45 to 49 years	20	NA	1685	835	855
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	50 to 54 years	21	NA	2220	1025	1185
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	55 to 59 years	22	NA	2405	1185	1220
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	60 to 64 years	23	NA	2180	1035	1145
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	65 years and over	24	NA	7250	3070	4180
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	No certificate, diploma or degree	1684	NA	4660	2335	2325
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	Secondary (high) school diploma or equivalency certificate	1685	179	7185	3425	3760
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	Apprenticeship or trades certificate or diploma	1687	NA	1615	1165	450
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	College, CEGEP or other non-university certificate or diploma	1690	NA	6275	2340	3935
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	University certificate or diploma below bachelor level	1691	NA	375	155	225
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	Bachelor's degree	1693	NA	2360	1080	1280
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	University certificate or diploma above bachelor level	1694	NA	245	120	125
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	145	85	60
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	Master's degree	1696	NA	645	305	340
2016	K6V	2	K6V	4.2	3.4	00000	01K6V	Earned doctorate	1697	182	85	55	30
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	Total - Age groups and average age of the population - 100% data	8	5	16630	8020	8605
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	15 to 19 years	14	NA	885	450	435
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	20 to 24 years	15	NA	860	455	405
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	25 to 29 years	16	NA	895	420	475
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	30 to 34 years	17	NA	910	430	480
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	35 to 39 years	18	NA	860	425	435
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	40 to 44 years	19	NA	885	410	475
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	45 to 49 years	20	NA	1015	480	530
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	50 to 54 years	21	NA	1355	670	685
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	55 to 59 years	22	NA	1400	685	715
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	60 to 64 years	23	NA	1390	675	720
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	65 years and over	24	NA	3545	1605	1945
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	No certificate, diploma or degree	1684	NA	2920	1555	1365
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	Secondary (high) school diploma or equivalency certificate	1685	179	4230	2000	2230
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	Apprenticeship or trades certificate or diploma	1687	NA	1230	865	360
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	College, CEGEP or other non-university certificate or diploma	1690	NA	3705	1395	2310
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	University certificate or diploma below bachelor level	1691	NA	250	120	130
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	Bachelor's degree	1693	NA	1035	455	575
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	University certificate or diploma above bachelor level	1694	NA	90	25	65
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	20	15	0
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	Master's degree	1696	NA	180	100	80
2016	K7A	2	K7A	4.5	9.8	00001	01K7A	Earned doctorate	1697	182	45	30	10
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	Total - Age groups and average age of the population - 100% data	8	5	17665	8545	9125
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	15 to 19 years	14	NA	1015	525	490
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	20 to 24 years	15	NA	885	485	400
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	25 to 29 years	16	NA	950	475	475
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	30 to 34 years	17	NA	1060	505	560
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	35 to 39 years	18	NA	1000	485	515
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	40 to 44 years	19	NA	1145	570	575
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	45 to 49 years	20	NA	1180	550	625
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	50 to 54 years	21	NA	1520	740	785
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	55 to 59 years	22	NA	1425	675	750
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	60 to 64 years	23	NA	1340	630	710
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	65 years and over	24	NA	3115	1395	1720
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	No certificate, diploma or degree	1684	NA	2190	1215	970
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	Secondary (high) school diploma or equivalency certificate	1685	179	4155	1955	2200
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	Apprenticeship or trades certificate or diploma	1687	NA	1030	765	265
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	College, CEGEP or other non-university certificate or diploma	1690	NA	4395	1850	2545
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	University certificate or diploma below bachelor level	1691	NA	200	95	100
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	Bachelor's degree	1693	NA	1740	745	995
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	University certificate or diploma above bachelor level	1694	NA	150	50	100
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	50	10	35
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	Master's degree	1696	NA	410	195	215
2016	K7C	2	K7C	3.8	5.5	00000	01K7C	Earned doctorate	1697	182	30	20	15
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	Total - Age groups and average age of the population - 100% data	8	5	8295	4035	4265
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	15 to 19 years	14	NA	410	225	190
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	20 to 24 years	15	NA	380	210	170
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	25 to 29 years	16	NA	355	190	170
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	30 to 34 years	17	NA	345	160	180
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	35 to 39 years	18	NA	405	205	200
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	40 to 44 years	19	NA	410	180	230
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	45 to 49 years	20	NA	530	270	255
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	50 to 54 years	21	NA	705	340	365
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	55 to 59 years	22	NA	735	340	395
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	60 to 64 years	23	NA	765	360	410
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	65 years and over	24	NA	2200	1025	1175
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	No certificate, diploma or degree	1684	NA	1200	655	540
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	Secondary (high) school diploma or equivalency certificate	1685	179	2135	1080	1060
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	Apprenticeship or trades certificate or diploma	1687	NA	505	360	150
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	College, CEGEP or other non-university certificate or diploma	1690	NA	1850	715	1135
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	University certificate or diploma below bachelor level	1691	NA	105	25	75
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	Bachelor's degree	1693	NA	720	295	425
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	University certificate or diploma above bachelor level	1694	NA	70	30	40
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	30	25	10
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	Master's degree	1696	NA	190	105	85
2016	K7G	2	K7G	4.9	5.5	00000	01K7G	Earned doctorate	1697	182	60	50	15
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	Total - Age groups and average age of the population - 100% data	8	5	15010	7165	7845
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	15 to 19 years	14	NA	795	410	390
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	20 to 24 years	15	NA	765	415	345
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	25 to 29 years	16	NA	645	335	310
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	30 to 34 years	17	NA	615	315	300
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	35 to 39 years	18	NA	565	265	295
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	40 to 44 years	19	NA	740	340	395
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	45 to 49 years	20	NA	885	405	485
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	50 to 54 years	21	NA	1235	600	635
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	55 to 59 years	22	NA	1310	600	705
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	60 to 64 years	23	NA	1320	620	700
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	65 years and over	24	NA	4330	1950	2380
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	No certificate, diploma or degree	1684	NA	2045	1100	950
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	Secondary (high) school diploma or equivalency certificate	1685	179	3675	1805	1870
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	Apprenticeship or trades certificate or diploma	1687	NA	1035	755	280
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	College, CEGEP or other non-university certificate or diploma	1690	NA	3585	1325	2255
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	University certificate or diploma below bachelor level	1691	NA	245	110	135
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	Bachelor's degree	1693	NA	1380	605	770
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	University certificate or diploma above bachelor level	1694	NA	180	75	105
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	70	55	10
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	Master's degree	1696	NA	420	230	190
2016	K7H	2	K7H	5.2	7.2	00000	01K7H	Earned doctorate	1697	182	75	35	40
2016	K7K	2	K7K	4	5	00000	01K7K	Total - Age groups and average age of the population - 100% data	8	5	31625	15375	16245
2016	K7K	2	K7K	4	5	00000	01K7K	15 to 19 years	14	NA	1575	775	800
2016	K7K	2	K7K	4	5	00000	01K7K	20 to 24 years	15	NA	2670	1300	1370
2016	K7K	2	K7K	4	5	00000	01K7K	25 to 29 years	16	NA	3075	1530	1545
2016	K7K	2	K7K	4	5	00000	01K7K	30 to 34 years	17	NA	2590	1275	1315
2016	K7K	2	K7K	4	5	00000	01K7K	35 to 39 years	18	NA	2170	1110	1055
2016	K7K	2	K7K	4	5	00000	01K7K	40 to 44 years	19	NA	1770	890	880
2016	K7K	2	K7K	4	5	00000	01K7K	45 to 49 years	20	NA	1860	925	930
2016	K7K	2	K7K	4	5	00000	01K7K	50 to 54 years	21	NA	2360	1140	1220
2016	K7K	2	K7K	4	5	00000	01K7K	55 to 59 years	22	NA	2265	1055	1205
2016	K7K	2	K7K	4	5	00000	01K7K	60 to 64 years	23	NA	1815	875	935
2016	K7K	2	K7K	4	5	00000	01K7K	65 years and over	24	NA	4455	1890	2560
2016	K7K	2	K7K	4	5	00000	01K7K	No certificate, diploma or degree	1684	NA	4580	2410	2165
2016	K7K	2	K7K	4	5	00000	01K7K	Secondary (high) school diploma or equivalency certificate	1685	179	7910	4075	3830
2016	K7K	2	K7K	4	5	00000	01K7K	Apprenticeship or trades certificate or diploma	1687	NA	1530	1035	495
2016	K7K	2	K7K	4	5	00000	01K7K	College, CEGEP or other non-university certificate or diploma	1690	NA	5665	2115	3545
2016	K7K	2	K7K	4	5	00000	01K7K	University certificate or diploma below bachelor level	1691	NA	335	125	210
2016	K7K	2	K7K	4	5	00000	01K7K	Bachelor's degree	1693	NA	3680	1530	2145
2016	K7K	2	K7K	4	5	00000	01K7K	University certificate or diploma above bachelor level	1694	NA	285	135	150
2016	K7K	2	K7K	4	5	00000	01K7K	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	275	140	135
2016	K7K	2	K7K	4	5	00000	01K7K	Master's degree	1696	NA	1335	650	685
2016	K7K	2	K7K	4	5	00000	01K7K	Earned doctorate	1697	182	595	370	225
2016	K7L	2	K7L	5.3	5	00000	01K7L	Total - Age groups and average age of the population - 100% data	8	5	17750	8675	9075
2016	K7L	2	K7L	5.3	5	00000	01K7L	15 to 19 years	14	NA	955	460	490
2016	K7L	2	K7L	5.3	5	00000	01K7L	20 to 24 years	15	NA	2110	970	1140
2016	K7L	2	K7L	5.3	5	00000	01K7L	25 to 29 years	16	NA	1525	770	760
2016	K7L	2	K7L	5.3	5	00000	01K7L	30 to 34 years	17	NA	995	545	445
2016	K7L	2	K7L	5.3	5	00000	01K7L	35 to 39 years	18	NA	830	450	380
2016	K7L	2	K7L	5.3	5	00000	01K7L	40 to 44 years	19	NA	775	405	365
2016	K7L	2	K7L	5.3	5	00000	01K7L	45 to 49 years	20	NA	955	470	485
2016	K7L	2	K7L	5.3	5	00000	01K7L	50 to 54 years	21	NA	1220	605	615
2016	K7L	2	K7L	5.3	5	00000	01K7L	55 to 59 years	22	NA	1285	635	650
2016	K7L	2	K7L	5.3	5	00000	01K7L	60 to 64 years	23	NA	1205	550	660
2016	K7L	2	K7L	5.3	5	00000	01K7L	65 years and over	24	NA	4140	1905	2235
2016	K7L	2	K7L	5.3	5	00000	01K7L	No certificate, diploma or degree	1684	NA	1425	720	705
2016	K7L	2	K7L	5.3	5	00000	01K7L	Secondary (high) school diploma or equivalency certificate	1685	179	3920	1925	1995
2016	K7L	2	K7L	5.3	5	00000	01K7L	Apprenticeship or trades certificate or diploma	1687	NA	655	495	160
2016	K7L	2	K7L	5.3	5	00000	01K7L	College, CEGEP or other non-university certificate or diploma	1690	NA	2355	885	1475
2016	K7L	2	K7L	5.3	5	00000	01K7L	University certificate or diploma below bachelor level	1691	NA	195	45	145
2016	K7L	2	K7L	5.3	5	00000	01K7L	Bachelor's degree	1693	NA	3085	1330	1755
2016	K7L	2	K7L	5.3	5	00000	01K7L	University certificate or diploma above bachelor level	1694	NA	310	145	170
2016	K7L	2	K7L	5.3	5	00000	01K7L	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	550	330	225
2016	K7L	2	K7L	5.3	5	00000	01K7L	Master's degree	1696	NA	1595	665	930
2016	K7L	2	K7L	5.3	5	00000	01K7L	Earned doctorate	1697	182	930	605	325
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	Total - Age groups and average age of the population - 100% data	8	5	47675	22625	25050
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	15 to 19 years	14	NA	2550	1295	1260
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	20 to 24 years	15	NA	3235	1615	1620
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	25 to 29 years	16	NA	3220	1635	1585
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	30 to 34 years	17	NA	3055	1545	1515
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	35 to 39 years	18	NA	2730	1360	1365
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	40 to 44 years	19	NA	2525	1230	1295
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	45 to 49 years	20	NA	2850	1325	1530
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	50 to 54 years	21	NA	3550	1730	1815
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	55 to 59 years	22	NA	3360	1505	1855
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	60 to 64 years	23	NA	3120	1395	1720
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	65 years and over	24	NA	10740	4515	6225
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	No certificate, diploma or degree	1684	NA	5355	2605	2745
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	Secondary (high) school diploma or equivalency certificate	1685	179	10630	5300	5330
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	Apprenticeship or trades certificate or diploma	1687	NA	2115	1460	655
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	College, CEGEP or other non-university certificate or diploma	1690	NA	10225	3870	6355
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	University certificate or diploma below bachelor level	1691	NA	615	210	410
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	Bachelor's degree	1693	NA	6090	2480	3615
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	University certificate or diploma above bachelor level	1694	NA	525	195	325
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	365	205	160
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	Master's degree	1696	NA	2275	1095	1185
2016	K7M	2	K7M	4.7	3.8	00000	01K7M	Earned doctorate	1697	182	965	650	310
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	Total - Age groups and average age of the population - 100% data	8	5	7900	3805	4095
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	15 to 19 years	14	NA	405	215	200
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	20 to 24 years	15	NA	400	195	200
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	25 to 29 years	16	NA	455	210	240
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	30 to 34 years	17	NA	520	235	285
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	35 to 39 years	18	NA	600	285	315
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	40 to 44 years	19	NA	560	275	285
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	45 to 49 years	20	NA	480	230	250
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	50 to 54 years	21	NA	545	265	280
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	55 to 59 years	22	NA	480	215	265
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	60 to 64 years	23	NA	510	235	275
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	65 years and over	24	NA	1415	625	790
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	No certificate, diploma or degree	1684	NA	825	435	390
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	Secondary (high) school diploma or equivalency certificate	1685	179	1970	1085	890
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	Apprenticeship or trades certificate or diploma	1687	NA	410	310	95
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	College, CEGEP or other non-university certificate or diploma	1690	NA	2015	740	1280
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	University certificate or diploma below bachelor level	1691	NA	60	25	35
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	Bachelor's degree	1693	NA	630	210	420
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	University certificate or diploma above bachelor level	1694	NA	15	10	10
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	20	10	15
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	Master's degree	1696	NA	145	75	70
2016	K7N	2	K7N	4.8	2.2	00000	01K7N	Earned doctorate	1697	182	20	20	0
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	Total - Age groups and average age of the population - 100% data	8	5	21655	10400	11255
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	15 to 19 years	14	NA	1440	740	700
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	20 to 24 years	15	NA	1185	610	575
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	25 to 29 years	16	NA	1120	545	575
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	30 to 34 years	17	NA	1380	655	725
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	35 to 39 years	18	NA	1480	695	790
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	40 to 44 years	19	NA	1475	725	755
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	45 to 49 years	20	NA	1615	790	825
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	50 to 54 years	21	NA	1700	820	875
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	55 to 59 years	22	NA	1460	655	805
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	60 to 64 years	23	NA	1335	625	705
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	65 years and over	24	NA	3610	1600	2005
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	No certificate, diploma or degree	1684	NA	2150	1105	1045
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	Secondary (high) school diploma or equivalency certificate	1685	179	4795	2415	2380
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	Apprenticeship or trades certificate or diploma	1687	NA	1060	730	330
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	College, CEGEP or other non-university certificate or diploma	1690	NA	4685	1865	2820
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	University certificate or diploma below bachelor level	1691	NA	225	100	120
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	Bachelor's degree	1693	NA	3090	1355	1730
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	University certificate or diploma above bachelor level	1694	NA	280	130	145
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	140	65	75
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	Master's degree	1696	NA	920	415	505
2016	K7P	2	K7P	2.5	3.4	00000	01K7P	Earned doctorate	1697	182	270	205	70
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	Total - Age groups and average age of the population - 100% data	8	5	14405	7020	7385
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	15 to 19 years	14	NA	745	375	365
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	20 to 24 years	15	NA	740	365	380
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	25 to 29 years	16	NA	650	350	305
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	30 to 34 years	17	NA	745	355	390
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	35 to 39 years	18	NA	670	325	345
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	40 to 44 years	19	NA	830	410	420
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	45 to 49 years	20	NA	925	470	455
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	50 to 54 years	21	NA	1160	575	585
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	55 to 59 years	22	NA	1170	565	610
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	60 to 64 years	23	NA	1210	570	645
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	65 years and over	24	NA	3435	1555	1880
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	No certificate, diploma or degree	1684	NA	2490	1320	1175
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	Secondary (high) school diploma or equivalency certificate	1685	179	3820	1885	1930
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	Apprenticeship or trades certificate or diploma	1687	NA	975	705	270
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	College, CEGEP or other non-university certificate or diploma	1690	NA	3095	1250	1845
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	University certificate or diploma below bachelor level	1691	NA	160	65	90
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	Bachelor's degree	1693	NA	900	365	530
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	University certificate or diploma above bachelor level	1694	NA	100	25	75
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	55	30	25
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	Master's degree	1696	NA	240	125	115
2016	K7R	2	K7R	4.3	3.8	00000	01K7R	Earned doctorate	1697	182	10	10	0
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	Total - Age groups and average age of the population - 100% data	8	5	12985	6305	6675
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	15 to 19 years	14	NA	635	335	300
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	20 to 24 years	15	NA	665	350	310
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	25 to 29 years	16	NA	710	355	355
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	30 to 34 years	17	NA	675	310	360
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	35 to 39 years	18	NA	670	335	330
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	40 to 44 years	19	NA	720	340	380
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	45 to 49 years	20	NA	765	390	380
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	50 to 54 years	21	NA	1040	495	545
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	55 to 59 years	22	NA	1095	510	585
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	60 to 64 years	23	NA	1055	495	560
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	65 years and over	24	NA	3050	1390	1655
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	No certificate, diploma or degree	1684	NA	1965	1040	925
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	Secondary (high) school diploma or equivalency certificate	1685	179	3320	1650	1675
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	Apprenticeship or trades certificate or diploma	1687	NA	990	675	320
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	College, CEGEP or other non-university certificate or diploma	1690	NA	2875	1140	1740
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	University certificate or diploma below bachelor level	1691	NA	180	65	110
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	Bachelor's degree	1693	NA	1030	445	585
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	University certificate or diploma above bachelor level	1694	NA	120	60	60
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	15	15	0
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	Master's degree	1696	NA	220	85	140
2016	K7S	2	K7S	3.6	4.9	00000	01K7S	Earned doctorate	1697	182	10	10	0
2016	K7V	2	K7V	4.6	4.4	00000	01K7V	Total - Age groups and average age of the population - 100% data	8	5	13440	6455	6980
2016	K7V	2	K7V	4.6	4.4	00000	01K7V	15 to 19 years	14	NA	700	350	345
